partner,score
Gwen,1.0268875699129683
Smolder,1.0242451982938054
Sylas,1.0028021138224603
Galio,1.000024911984786
Shen,0.9955125341347486
Ambessa,0.9949041578874476
Viktor,0.9934400501494451
Aatrox,0.9918970167167176
Yone,0.9917114347354679
Garen,0.9842497922559601
Camille,0.9791091040477486
Gragas,0.9688864039368089
Ryze,0.9629952794496824
Swain,0.962390292588247
Vladimir,0.9619760485567779
Zaahen,0.9552457932385479
Nasus,0.9549674834278282
Trundle,0.9501527060563799
Kayle,0.9494473769213903
Irelia,0.9486196921679796
Olaf,0.9473853570241534
Sett,0.9443545305193516
ChoGath,0.9414956550051079
Illaoi,0.940541174087842
Singed,0.9402085951415298
Yorick,0.9401832577336138
Akali,0.9400552521339112
DrMundo,0.9397366118638665
Varus,0.9323196532991058
Tryndamere,0.9283090982624138
Renekton,0.9278823007998109
Darius,0.9260745968567379
Yasuo,0.925712615523565
KSante,0.9234217498691186
Rumble,0.9194664128638623
Sion,0.9188308323806603
Poppy,0.9173254281554254
Mordekaiser,0.9163759290062836
Fiora,0.9120024731681451
Udyr,0.906510294210115
Vayne,0.903461984009804
Gangplank,0.9012105568945705
Jayce,0.8897394301250089
TahmKench,0.8879102647028544
Kled,0.8871552311202927
Jax,0.8828850322070392
Rengar,0.8821717248567074
Zac,0.8815643199989572
Gnar,0.8789750345291251
Malphite,0.8752654742978431
Ornn,0.8726610505901526
Pantheon,0.8690543156255872
Maokai,0.8685746313495082
Warwick,0.8619133415763011
Cassiopeia,0.8609433948361878
Aurora,0.8576159620648596
Heimerdinger,0.8490567618670715
Quinn,0.8436831638624788
Volibear,0.8432767604492094
Karma,0.8426755082476932
Wukong,0.8197444578043466
Teemo,0.8034307324915758
Kennen,0.8016055165686766
Riven,0.7655134416459505
