partner,score
Malphite,1.0269709386076926
Pantheon,1.0172815347584263
Galio,1.0011694987229454
Urgot,0.9917114347354679
Vladimir,0.975161973868742
Renekton,0.9737062106529645
Akali,0.9673970428491315
Camille,0.9657197902036742
Nasus,0.9634032702090696
Gnar,0.9588890885862057
Wukong,0.9584830042101156
Shen,0.9578896872967412
Gragas,0.9567611882002544
Jax,0.9443963318244706
Gangplank,0.9439040722272234
Ryze,0.9422700751193079
Warwick,0.9325141187482707
Sett,0.9316285350629786
DrMundo,0.9183893980319627
Poppy,0.9123302398658479
TahmKench,0.9109811996074093
Teemo,0.9088948503379611
Fiora,0.9076292551328359
ChoGath,0.9068836846885019
Tryndamere,0.9065156479209181
Kled,0.9027679370936568
Ornn,0.9000757386103587
Jayce,0.8964572001289858
KSante,0.8926976251775158
Trundle,0.890814903424637
Kennen,0.8902472809538033
Garen,0.8890501878861162
Volibear,0.8887686072269685
Heimerdinger,0.8828655668999738
Cassiopeia,0.8807997596197484
Aatrox,0.8764740806083736
Illaoi,0.8704154762825219
Zaahen,0.867657587118729
Quinn,0.8664091279214002
Sion,0.8655909489065696
Viktor,0.8637068833444771
Swain,0.8557514404314525
Rumble,0.8542591225182973
Mordekaiser,0.854183729858171
Zac,0.8522120980207468
Darius,0.8377483803382985
Maokai,0.8360243071499155
Sylas,0.8317131780956076
Riven,0.8183897503202208
Yorick,0.8096992920682634
Vayne,0.8043452646608512
Olaf,0.8030621755489897
Smolder,0.7956936256257051
Kayle,0.7950178836626332
Irelia,0.7905275892359375
Ambessa,0.7868539630009402
Udyr,0.7777290888123664
Varus,0.7773681038387844
Rengar,0.7681203464336842
Singed,0.7674977063859336
Aurora,0.7661622714762306
Gwen,0.7249924258016748
Yasuo,0.7164432747342858
Karma,0.6921408354038255
