partner,score
Nasus,1.027667390130517
Ryze,1.0140126550830568
Aatrox,0.9847463566401398
ChoGath,0.983324949179256
Trundle,0.9655477769554545
Akali,0.960908164496302
Ornn,0.9530606477454776
Volibear,0.9527836194631409
Camille,0.9523669706107523
Sett,0.9515063263945401
Shen,0.9480695556184405
Jayce,0.9448196964242378
Viktor,0.944040423356396
TahmKench,0.9371122704981902
Smolder,0.9368254172399963
Gragas,0.9346089279052405
Quinn,0.9325662568421192
Sylas,0.9305551486301974
Gangplank,0.9272323830439781
Zaahen,0.9258019916084493
Urgot,0.925712615523565
Pantheon,0.9251683471581477
Rumble,0.9217370346332904
Mordekaiser,0.921515259169187
Wukong,0.9164398988017226
Renekton,0.9080004970140808
Gnar,0.9067473908077478
Yorick,0.9062389627888554
Garen,0.9011887778052643
Jax,0.895083652629268
Vladimir,0.8948546908021503
Kled,0.8928865849406535
Cassiopeia,0.8928787468177529
Illaoi,0.8924655485203146
Darius,0.8908333635386355
Galio,0.8887260725040899
DrMundo,0.8868612496560964
Teemo,0.8817707414785314
Swain,0.8760131671480043
Fiora,0.8730276512013698
Gwen,0.8719768874774546
Kayle,0.8676847617863105
Ambessa,0.8672188906050442
KSante,0.8669131200364066
Sion,0.8659394681917173
Aurora,0.8626795034393328
Olaf,0.8574646648452339
Varus,0.8507438372154899
Vayne,0.8410951044898798
Warwick,0.8365083680832809
Poppy,0.8303967218892946
Malphite,0.8196832573943132
Tryndamere,0.8037770971657704
Heimerdinger,0.7853065002538578
Zac,0.7800335479703387
Kennen,0.776820100226702
Singed,0.7630186018663879
Karma,0.7469670501474964
Riven,0.7426174033026832
Udyr,0.738558531547205
Rengar,0.7367958948191388
Irelia,0.7334683481455035
Yone,0.7164432747342858
Maokai,0.7092072272259878
