partner,score
Sylas,1.094557668393547
Quinn,1.050962548491351
Ryze,1.0379420264281523
Akali,1.0204408151408533
Gragas,1.020158452581918
Irelia,1.0120571562951184
Pantheon,1.0087199440073913
Teemo,1.0063973968070927
Aatrox,1.0007742233533048
Smolder,0.9973980709968209
Rengar,0.994640815528472
Jayce,0.9923631989043057
Cassiopeia,0.9889560203210712
Ambessa,0.9861753034797187
Vayne,0.9860133001315485
Aurora,0.9840367396618327
Yorick,0.9737549281837214
Ornn,0.9733747489489566
ChoGath,0.9731784928310849
Gwen,0.9712725218216595
Rumble,0.9683054824733365
Viktor,0.9676294797998013
Karma,0.9668904177603034
Gnar,0.9663981705035052
Kennen,0.9658894280748648
Kayle,0.9632898047708836
Camille,0.9627591304801452
Vladimir,0.962492694100322
Volibear,0.9596943014061353
Varus,0.95534765668997
Trundle,0.954060527219469
Gangplank,0.9538938498960503
Darius,0.9444848757825364
Mordekaiser,0.9423193471927097
Fiora,0.9421100701588875
DrMundo,0.9416703939748738
Jax,0.9395449812999641
TahmKench,0.9379991451629327
Heimerdinger,0.9379500146874564
Malphite,0.9362461622107936
Wukong,0.9325788479956985
Urgot,0.9282694064627134
Kled,0.9280383388065001
Sett,0.9265575687324256
Swain,0.9239701532824489
Yasuo,0.9237203153739912
Yone,0.9222021629157658
Galio,0.9165940738228526
Tryndamere,0.9156103045247528
Renekton,0.9142105859642787
Sion,0.9109162324615273
Warwick,0.9015114681410704
KSante,0.8962281617816515
Nasus,0.8932074649839898
Poppy,0.8879867548276258
Olaf,0.8867255109394946
Udyr,0.8788197657438317
Zaahen,0.8732281540177844
Maokai,0.8664121433786718
Singed,0.8595683049752132
Shen,0.8558406169305569
Riven,0.8401731378508734
Zac,0.7955017851500834
Illaoi,0.7696612317392134
