partner,score
Zaahen,1.094765548457814
Aatrox,1.0760471700588399
Trundle,1.0756003297154493
Wukong,1.041497536101081
Singed,1.0363439265502397
Kled,1.035047798544496
Darius,1.0344474153060474
Vayne,1.0300849855379826
Gnar,1.0235315706306314
Varus,1.0144042169171823
Fiora,1.0117832572682723
Sett,1.0098821623648873
Poppy,0.9850616123704135
Mordekaiser,0.9743920044232639
Camille,0.9725722231937197
Gragas,0.9724458343781464
Urgot,0.9653715151657439
Shen,0.9643157591364334
Kayle,0.9607405900628793
Teemo,0.9501769311006261
Illaoi,0.9432979049353557
Quinn,0.932955326144118
Pantheon,0.9321819026882413
Jayce,0.9236008781571461
Volibear,0.9230373999935214
Warwick,0.9213801436433938
Garen,0.9211792122649293
Ambessa,0.9205341620850428
Karma,0.9199987116001757
Renekton,0.9196165061302003
Aurora,0.9184182541298819
Gangplank,0.9178340250984715
Yone,0.9167867549678154
TahmKench,0.9142705559146981
Yorick,0.9080592228327259
Smolder,0.9028238956974534
Kennen,0.9025602240447788
Gwen,0.8930696246937723
Tryndamere,0.890029196552493
Vladimir,0.8796136392621607
Irelia,0.8765000521853102
Rumble,0.8753027784494898
Ornn,0.8622249442543338
Ryze,0.8604935458700265
Viktor,0.8574445036234096
Akali,0.8548872701687803
Olaf,0.8506512993208478
Malphite,0.8444805432871031
Riven,0.8396511103878588
Zac,0.8371521331216071
Udyr,0.8368709497237498
KSante,0.8338527505908687
DrMundo,0.8305662628652865
Swain,0.8277439349328913
Heimerdinger,0.8274041434677831
Yasuo,0.8273117668211752
ChoGath,0.8132896285371437
Cassiopeia,0.8122719959029362
Sylas,0.7729089138527855
Maokai,0.7702852974174633
Sion,0.7458540643320796
Rengar,0.7431194520971105
Jax,0.7343025872099614
Nasus,0.7085896663667375
